episode,service_level,rebalancing_imbalance,squared_starvation_penalty,squared_congestion_penalty,gross_starvation_risk,gross_congestion_risk,alpha,alpha_initial,epsilon,epsilon_initial,starvations,long_congestions,short_congestions,total_trips,bike_departures,bike_arrivals,total_onsite_repairs,total_depot_pickups,total_depot_deliveries,total_depot_visits,total_functional_pickups,total_functional_deliveries,broken_ratio_start_onsite,broken_ratio_start_depot,functional_ratio_start,broken_ratio_end_onsite,broken_ratio_end_depot,functional_ratio_end,new_breakdowns_onsite,new_breakdowns_depot,restored_onsite,restored_depot
95,0.9500586660248503,-4.069641138951571,-2.2001526454333797,-0.9655379258995879,-1.5471581038779887,-1.603121182875782,0.028987,0.1,0.088487,0.2,993,667,1249,33239,38165,38156,0,0,0,0,4016,4010,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
96,0.9533026205576164,-4.064691559341531,-2.2038155052807227,-0.962647519244602,-1.5503847139723712,-1.6010453775369287,0.028772,0.1,0.087731,0.2,1047,514,1133,33428,38575,38567,0,0,0,0,3942,3944,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
97,0.941789489355367,-4.088410352804677,-2.215805575805398,-0.9691700834948573,-1.5639399138706669,-1.616238445575345,0.02856,0.1,0.086981,0.2,1252,703,1166,33585,38358,38354,0,0,0,0,3935,3930,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
98,0.9493090320453251,-4.07736667513526,-2.214836008475677,-0.9689824294952827,-1.5718216125089204,-1.624384582821554,0.028351,0.1,0.086238,0.2,1131,560,1226,33359,38379,38372,0,0,0,0,3876,3890,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
99,0.9472599671494699,-4.085393487912665,-2.2226741992952648,-0.9705068132799557,-1.5804923084203706,-1.6342931218133665,0.028145,0.1,0.085501,0.2,1144,622,1265,33485,38356,38348,0,0,0,0,3921,3918,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
100,0.9440969740290683,-4.095765159115645,-2.230344955149478,-0.9733573126573105,-1.586393967357167,-1.6338464218673927,0.027942,0.1,0.08477,0.2,1209,668,1433,33576,38608,38605,0,0,0,0,3933,3951,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
101,0.9434133091896786,-4.116879403007239,-2.2434114617647714,-0.9763712479927785,-1.6000084999905115,-1.6451162080657062,0.027742,0.1,0.084045,0.2,1215,660,1193,33135,38019,38014,0,0,0,0,3990,4007,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
102,0.9427005777592471,-4.164023355775474,-2.2633354957912655,-0.99016267930063,-1.60806963852805,-1.6582422519777642,0.027545,0.1,0.083327,0.2,1259,665,1244,33578,38538,38531,0,0,0,0,3895,3900,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
103,0.9421174489581141,-4.192063932009653,-2.272902392964994,-0.9997630547169981,-1.6141516951254555,-1.6732624439892678,0.027351,0.1,0.082615,0.2,1275,650,1316,33257,38148,38142,0,0,0,0,3979,3978,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
104,0.9481996974281391,-4.202784124078049,-2.2769677049834405,-1.0008344299570309,-1.6208462722424817,-1.6836917286324655,0.02716,0.1,0.081909,0.2,1075,637,1173,33050,38114,38109,0,0,0,0,3994,3994,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
105,0.9465070100487394,-4.1631808684233835,-2.269306461140162,-0.9873642632311259,-1.6167747732272684,-1.6799218989176197,0.026971,0.1,0.081209,0.2,1120,658,1266,33238,38249,38244,0,0,0,0,3960,3951,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
106,0.942396657215341,-4.183017171364336,-2.281300686769256,-0.9882391492304947,-1.6254266239206756,-1.6922433140729225,0.026784,0.1,0.080515,0.2,1222,708,1300,33505,38442,38434,0,0,0,0,3964,3967,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
107,0.9356825878780801,-4.2434588847445776,-2.297125334696149,-1.0030809362662625,-1.6408026850736102,-1.7094247696361033,0.026601,0.1,0.079826,0.2,1359,844,1395,34252,39070,39064,0,0,0,0,3935,3948,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
108,0.944324518798345,-4.245968871836312,-2.299451087017185,-1.0011085820814216,-1.6408845327530124,-1.7131466970904352,0.026419,0.1,0.079144,0.2,1131,726,1168,33354,38301,38298,0,0,0,0,3919,3899,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
109,0.9487984542929598,-4.210371905740707,-2.2854653683490334,-0.9926344534629422,-1.638655424333675,-1.7120843607110579,0.026241,0.1,0.078468,0.2,1078,618,1279,33124,38054,38045,0,0,0,0,4001,3991,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
110,0.9470130329657369,-4.2195153536139705,-2.2907227701394404,-0.9936632343195302,-1.6375763608276204,-1.715418490220563,0.026064,0.1,0.077797,0.2,1110,687,1450,33914,39069,39061,0,0,0,0,4026,4046,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
111,0.9457545754575457,-4.248113958952928,-2.30257858963656,-0.9993551688034985,-1.641066159913799,-1.7211536633783797,0.02589,0.1,0.077132,0.2,1144,664,1225,33330,38331,38321,0,0,0,0,3876,3864,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
112,0.9432376442734537,-4.2656595301241245,-2.3105886750102598,-1.0008813434402357,-1.6473570702786036,-1.7244339221078948,0.025718,0.1,0.076473,0.2,1366,552,1263,33790,38517,38510,0,0,0,0,4034,4051,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
113,0.9482877844923484,-4.266465825861773,-2.3096417337896833,-0.9969738167665835,-1.644396475905972,-1.7267288708977824,0.025549,0.1,0.075819,0.2,1090,630,1311,33261,38360,38356,0,0,0,0,3934,3945,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
114,0.949156670523047,-4.262156825345362,-2.3103940172163866,-0.9968143146822056,-1.639116196774562,-1.7295389734802902,0.025382,0.1,0.075171,0.2,1059,611,1328,32846,37964,37961,0,0,0,0,3946,3945,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
115,0.9451076849241107,-4.279567891718184,-2.3174999338771376,-0.9989599324339166,-1.6310072035915635,-1.7312423107523265,0.025217,0.1,0.074529,0.2,1208,622,1236,33338,38279,38274,0,0,0,0,3901,3912,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
116,0.9467716911325934,-4.284848497153834,-2.3212240501296684,-0.9979990386260105,-1.6242079268847383,-1.733513522282491,0.025054,0.1,0.073892,0.2,1138,646,1127,33516,38525,38523,0,0,0,0,3837,3842,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
117,0.9511939986251831,-4.291356265014345,-2.3266546628051614,-0.9975388032050793,-1.6274954163821989,-1.7417799306676576,0.024893,0.1,0.07326,0.2,1084,549,1294,33459,38482,38477,0,0,0,0,3962,3959,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
118,0.9458358120166568,-4.294714016945188,-2.330779631478108,-0.9937043451462769,-1.6413682886463874,-1.752333672622008,0.024734,0.1,0.072634,0.2,1185,636,1290,33620,38526,38524,0,0,0,0,3913,3910,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
119,0.9446708322013946,-4.305140046462754,-2.3337074796602635,-0.9952572878105448,-1.632503950272091,-1.7497310320764798,0.024577,0.1,0.072013,0.2,1300,533,1396,33129,37872,37864,0,0,0,0,3912,3932,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
120,0.9457390046121846,-4.299290166730912,-2.331042408523767,-0.9916206590581575,-1.6338805113487058,-1.7575716272813373,0.024423,0.1,0.071398,0.2,1183,617,1100,33173,38238,38232,0,0,0,0,3942,3929,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
121,0.9398381751410743,-4.321576580594744,-2.3357861946378713,-0.9964975387550004,-1.636797069677944,-1.7639754914288093,0.02427,0.1,0.070787,0.2,1383,632,1369,33493,38332,38325,0,0,0,0,3999,4008,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
122,0.9423954202570142,-4.327228643918282,-2.341149061763543,-0.9936593323283817,-1.6470458086314543,-1.7735618093669345,0.024119,0.1,0.070182,0.2,1295,637,1130,33539,38463,38461,0,0,0,0,3832,3832,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
123,0.9476218965001496,-4.314525284639459,-2.3380264766195245,-0.9875712102013691,-1.6405473159456578,-1.775654239697613,0.02397,0.1,0.069583,0.2,1152,599,1251,33430,38430,38426,0,0,0,0,3934,3939,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
124,0.9473006557475222,-4.329675523962156,-2.344400576374913,-0.9867743033728129,-1.6444071454625693,-1.7782785293545085,0.023823,0.1,0.068988,0.2,1060,700,1229,33397,38540,38534,0,0,0,0,3949,3944,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
125,0.9428852928882785,-4.345661176802734,-2.3546843907849406,-0.9905745474982789,-1.6568343661261884,-1.7868357708427394,0.023677,0.1,0.068398,0.2,1178,735,1174,33494,38193,38183,0,0,0,0,3990,3993,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
126,0.9470347894009493,-4.349625577796259,-2.355882851753395,-0.9881194434386482,-1.659424000499873,-1.793092522497358,0.023533,0.1,0.067814,0.2,1131,632,1184,33286,38450,38446,0,0,0,0,4013,4013,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
127,0.944442777861107,-4.3799760772090215,-2.3657101403929586,-0.9916881970617313,-1.6716832784420181,-1.8017093079476318,0.023391,0.1,0.067234,0.2,1175,677,1193,33335,38361,38358,0,0,0,0,4017,4012,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
128,0.9415744339930566,-4.405309871172857,-2.3680769170833567,-0.9952888711876474,-1.6671538711974885,-1.8056081476993493,0.023251,0.1,0.066659,0.2,1436,533,1333,33701,38415,38415,0,0,0,0,4048,4037,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
129,0.9412781685942531,-4.421937072673643,-2.37520108132486,-0.999182060646071,-1.6589291105990058,-1.8088416944661685,0.023113,0.1,0.06609,0.2,1371,599,1329,33548,38512,38509,0,0,0,0,3976,3990,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
130,0.9437056204116019,-4.4322849198869125,-2.38041735969478,-0.9982745410057274,-1.6751315637786368,-1.8209510836055425,0.022976,0.1,0.065525,0.2,1223,648,1261,33236,37986,37979,0,0,0,0,3874,3892,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
131,0.949058025621703,-4.406637522210458,-2.3716858998489196,-0.9867708927509103,-1.6740115566535374,-1.8165218603153943,0.02284,0.1,0.064965,0.2,1077,613,995,33175,38260,38257,0,0,0,0,3895,3892,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
132,0.9404210526315789,-4.423117595278683,-2.379425297160664,-0.9898610760309247,-1.6692671708992317,-1.814623124622672,0.022707,0.1,0.064409,0.2,1337,644,1207,33250,38216,38212,0,0,0,0,3906,3905,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
133,0.9360391756293938,-4.454667119035642,-2.395975756549906,-0.993793240888939,-1.689236750959487,-1.830060645704935,0.022574,0.1,0.063859,0.2,1407,722,1126,33286,38182,38178,0,0,0,0,3954,3953,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
134,0.9421138902379796,-4.459593546485777,-2.398276941138189,-0.9933577628846801,-1.69842032803829,-1.8363242213414164,0.022444,0.1,0.063313,0.2,1229,678,1171,32944,38032,38029,0,0,0,0,3877,3880,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
135,0.9462001391115009,-4.467401831808374,-2.402667611334448,-0.9930825265066027,-1.696421459887283,-1.835943355171315,0.022315,0.1,0.062772,0.2,1220,559,1224,33067,38125,38118,0,0,0,0,3871,3876,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
136,0.938757863979248,-4.492434993669347,-2.4129770811364804,-1.0004959065196404,-1.7003594090765204,-1.8420521039261248,0.022187,0.1,0.062236,0.2,1369,685,1257,33539,38282,38276,0,0,0,0,3970,3961,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
137,0.9394186362401521,-4.5363154793158715,-2.4287737847930666,-1.0084952123297488,-1.7072229266255607,-1.8490177434896977,0.022061,0.1,0.061704,0.2,1185,822,1283,33129,37806,37802,0,0,0,0,3939,3930,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
138,0.944008388256441,-4.544360649979885,-2.426761646264014,-1.011484742410136,-1.7021645073002085,-1.849033535324199,0.021936,0.1,0.061176,0.2,1246,623,1284,33380,38320,38312,0,0,0,0,3947,3955,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
139,0.9478058807757619,-4.544880221693724,-2.4239344028666387,-1.0074495536592154,-1.6988793214071753,-1.8439092280454814,0.021813,0.1,0.060653,0.2,1117,635,1215,33567,38322,38309,0,0,0,0,4040,4030,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
140,0.9471339113680154,-4.548925685457846,-2.426500189172267,-1.0083064299241882,-1.7015657726775553,-1.8497129614418921,0.02169,0.1,0.060135,0.2,1219,537,1344,33216,38097,38092,0,0,0,0,4011,4004,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
141,0.946523418638339,-4.5429362249464305,-2.4276186505737622,-1.003665755033656,-1.7059843050972183,-1.8580580043738768,0.02157,0.1,0.059621,0.2,1107,665,1381,33136,38209,38204,0,0,0,0,4012,4012,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
142,0.9492779783393501,-4.541434675025882,-2.431374833461685,-1.0001946967718507,-1.7132420317386936,-1.8629218151659304,0.021451,0.1,0.059111,0.2,1155,531,1249,33240,38194,38186,0,0,0,0,4001,4009,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
143,0.9414914301097783,-4.555056716380443,-2.439108259129811,-1.003923725217517,-1.7265855111735875,-1.8815902063069117,0.021333,0.1,0.058606,0.2,1247,709,1135,33431,38122,38117,0,0,0,0,3942,3952,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
144,0.9418997756170531,-4.592321553398651,-2.450216873186423,-1.0139307862148301,-1.7240640356264183,-1.8864100624811933,0.021216,0.1,0.058105,0.2,1253,689,1118,33425,38198,38194,0,0,0,0,3864,3868,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
145,0.9530291697830965,-4.570818740333301,-2.4517364459303814,-1.0051535828774365,-1.72936155795892,-1.8881757628798583,0.0211,0.1,0.057609,0.2,1081,489,1197,33425,38449,38443,0,0,0,0,3952,3950,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
146,0.9400189663347558,-4.602215351177388,-2.4596692612488735,-1.01033254312506,-1.7353931148147088,-1.898402080545479,0.020986,0.1,0.057116,0.2,1333,691,1105,33744,38504,38501,0,0,0,0,4035,4033,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
147,0.943175302531913,-4.624870521756252,-2.4676018643402253,-1.0166591512546606,-1.7392336163776003,-1.902890373503129,0.020873,0.1,0.056628,0.2,1235,648,1394,33137,38102,38098,0,0,0,0,4014,4024,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
148,0.9429109159347553,-4.637740001926857,-2.4719057202626327,-1.0218246892149798,-1.7395143776635238,-1.9074299655917142,0.020761,0.1,0.056144,0.2,1220,691,1480,33474,38492,38486,0,0,0,0,3936,3944,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
149,0.94476258649487,-4.63578900575389,-2.473897619278744,-1.0187704234343509,-1.7418609990477947,-1.9099234259549294,0.020651,0.1,0.055664,0.2,1224,628,1312,33528,38400,38395,0,0,0,0,3904,3904,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
150,0.9465575924046098,-4.643949814622567,-2.4786675202039183,-1.0176751883327813,-1.7382562030579547,-1.9130252762558535,0.020541,0.1,0.055188,0.2,1247,543,1388,33494,38524,38519,0,0,0,0,3998,4008,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
151,0.9435064935064935,-4.639172043358537,-2.481991445749004,-1.0156827787249019,-1.7375659763045659,-1.9118072248570002,0.020433,0.1,0.054717,0.2,1263,651,1033,33880,38661,38655,0,0,0,0,3951,3944,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
152,0.9445494643982356,-4.639408905024885,-2.4788817287738905,-1.0153214757194553,-1.741074928560215,-1.9171105836467608,0.020326,0.1,0.054249,0.2,1292,556,1178,33327,38315,38310,0,0,0,0,3979,3966,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
153,0.9447977919116765,-4.643478190166454,-2.4796125995509146,-1.0147105034274846,-1.7528147883076262,-1.9255601717976518,0.02022,0.1,0.053785,0.2,1123,717,1007,33332,38116,38109,0,0,0,0,3906,3901,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
154,0.9517465866964043,-4.615100821168883,-2.4708442333398297,-1.0047889305274227,-1.7416124160437778,-1.9183974379639885,0.020115,0.1,0.053326,0.2,1018,583,1195,33179,38219,38215,0,0,0,0,3935,3934,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
155,0.9483215679266077,-4.606230789655462,-2.4690501919074324,-0.9977776844871206,-1.7358028271921886,-1.9100102378338126,0.020011,0.1,0.05287,0.2,1263,472,1362,33573,38443,38428,0,0,0,0,3951,3970,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
156,0.9515838732901368,-4.607827985705674,-2.467966267460336,-0.9919727863601616,-1.736663983795551,-1.9122738846319451,0.019909,0.1,0.052418,0.2,1032,582,1020,33336,38281,38272,0,0,0,0,3914,3908,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
157,0.9407975185660175,-4.634657935681936,-2.4838426517839944,-0.9963725750072717,-1.7520379417817864,-1.9237591739373592,0.019807,0.1,0.05197,0.2,1299,686,1357,33529,38221,38200,0,0,0,0,3980,3979,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
158,0.944315337861995,-4.619132531883887,-2.4821528493744154,-0.9871932056435027,-1.7595256472192076,-1.929584882305045,0.019706,0.1,0.051526,0.2,1192,677,1240,33564,38365,38361,0,0,0,0,4015,4030,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
159,0.949971386404024,-4.602086244177921,-2.4779730611817112,-0.9822930663384706,-1.7584621827685674,-1.9330238966553221,0.019607,0.1,0.051085,0.2,1053,608,1082,33201,38428,38422,0,0,0,0,3911,3923,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
160,0.9432019453033532,-4.626384505918411,-2.4895938385322203,-0.9892584874732356,-1.7680821014896797,-1.9418432990013454,0.019508,0.1,0.050649,0.2,1214,678,1235,33311,38156,38148,0,0,0,0,3919,3921,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
161,0.9459508152418701,-4.610399477142533,-2.488807865557659,-0.9823953307899467,-1.7672557795753474,-1.9426997316853585,0.01941,0.1,0.050216,0.2,1122,678,1230,33303,38172,38165,0,0,0,0,4009,4014,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
162,0.9463782308080358,-4.6061718759040815,-2.488654723388098,-0.9790824103076848,-1.763316788459753,-1.9418555907430513,0.019314,0.1,0.049787,0.2,1190,617,1186,33699,38530,38524,0,0,0,0,4021,4026,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
163,0.9423592493297587,-4.620747195856787,-2.4940840513866496,-0.9800651958394727,-1.7671543671072658,-1.9441874416776919,0.019218,0.1,0.049361,0.2,1211,681,1155,32824,37594,37592,0,0,0,0,3909,3908,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
164,0.9354043985097945,-4.624912570394153,-2.487157723737819,-0.9813361820050142,-1.7670777319983604,-1.9466219843511754,0.019123,0.1,0.048939,0.2,1343,807,1319,33284,37963,37954,0,0,0,0,3956,3962,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
165,0.9446657944814463,-4.639509323975656,-2.4931627185290415,-0.9814725448948591,-1.767864479127454,-1.9539198183323752,0.019029,0.1,0.048521,0.2,1295,566,1303,33632,38465,38456,0,0,0,0,3979,3960,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
166,0.9469117203977102,-4.633138241004711,-2.493901562574866,-0.9792164651294267,-1.7733028076011548,-1.9598556746173128,0.018937,0.1,0.048106,0.2,1226,536,1252,33190,38099,38094,0,0,0,0,3906,3905,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
167,0.9473716158795678,-4.634973738167875,-2.4945571257621624,-0.9775656178446962,-1.763560487849917,-1.956155943181399,0.018844,0.1,0.047695,0.2,1126,608,1262,32948,38008,38002,0,0,0,0,3979,3979,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
168,0.9479263362778859,-4.6206918561269585,-2.490506663738119,-0.9726092140730256,-1.7553367478362496,-1.9550281201540871,0.018753,0.1,0.047287,0.2,1195,544,1115,33395,38422,38415,0,0,0,0,3973,3990,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
169,0.9443406460945034,-4.639634203003325,-2.4943286567269323,-0.9753743020332606,-1.7616486498522912,-1.9563407906045072,0.018663,0.1,0.046883,0.2,1135,712,1233,33184,38369,38362,0,0,0,0,3888,3894,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
170,0.9453165169524846,-4.6607823812284055,-2.5034035675279673,-0.979268187074979,-1.7680631733838859,-1.962306938424993,0.018574,0.1,0.046483,0.2,1175,633,1116,33063,38084,38077,0,0,0,0,4000,3996,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
171,0.949880306657374,-4.648201341897101,-2.500506140392657,-0.9760164198567423,-1.7695461338333072,-1.9608054502252872,0.018485,0.1,0.046085,0.2,1088,566,1344,33001,38168,38165,0,0,0,0,3981,3976,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
172,0.9459089149018557,-4.6771540885690985,-2.5090491395031065,-0.9803255695600731,-1.7719148963648526,-1.9658318644053014,0.018397,0.1,0.045691,0.2,1090,726,1157,33573,38288,38282,0,0,0,0,3958,3970,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
173,0.9446635627650426,-4.707272776422365,-2.5166231368884855,-0.9872437565415306,-1.7821696873639867,-1.9750277396115181,0.018311,0.1,0.045301,0.2,1169,697,1252,33721,38701,38697,0,0,0,0,3982,3962,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
174,0.9464087236023911,-4.7016447660740885,-2.5156723609998077,-0.9838923173178042,-1.7887058123722626,-1.977414434483029,0.018225,0.1,0.044914,0.2,1130,654,1082,33289,38222,38212,0,0,0,0,3947,3939,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
